Period,l.r.t,Study,Loc,Block,Border,Row,Tree,Fam,Geno,Herbicide,Flag,Leaf,Bud2.16,GLD,HT,SCORE,Sur,Mglory,WEED,WEED.COVER,WEED.T
1.1,11850,2,1,5,0,18,50,AGHS2,5,0,Pink,,,,59.4,2,0,,NA,100,NA
1.1,11851,2,1,5,0,18,51,AGHS2,5,0,Pink,,,,65.5,2,0,,NA,NA,NA
1.1,11852,2,1,5,0,18,52,AGHS2,5,0,Pink,,,,59.1,2,0,,NA,NA,NA
1.1,11853,2,1,5,0,18,53,AGHS2,5,0,Pink,,,,58.8,2,0,,NA,100,NA
1.1,11854,2,1,5,1,18,54,AGHS2,5,0,Pink,,,,52.4,2,0,,NA,NA,NA
1.1,11855,2,1,5,1,18,55,AGHS4,2,0,Yellow,,,,53.9,2,0,,NA,100,NA
1.1,11856,2,1,5,0,18,56,AGHS4,2,0,Yellow,,,,71.6,2,0,,NA,NA,NA
1.1,11857,2,1,5,0,18,57,AGHS4,2,0,Yellow,,,,67.1,2,0,,NA,NA,NA
1.1,11858,2,1,5,0,18,58,AGHS4,2,0,Yellow,,,,66.4,2,0,,NA,100,NA
1.1,11859,2,1,5,0,18,59,AGHS4,2,0,Yellow,,,,71,2,0,,NA,NA,NA
1.1,11860,2,1,5,0,18,60,AGHS4,2,0,Yellow,,,,67.7,2,0,,NA,NA,NA
1.1,11861,2,1,5,0,18,61,AGHS4,2,0,Yellow,,,,56.4,2,0,,NA,100,NA
1.1,11862,2,1,5,1,18,62,AGHS4,2,0,Yellow,,,,65.5,2,0,,NA,NA,NA
1.1,11863,2,1,5,1,18,63,AGHS1,6,0,Blue,,,,57,2,0,,NA,100,NA
1.1,11864,2,1,5,0,18,64,AGHS1,6,0,Blue,,,,54.3,2,0,,NA,NA,NA
1.1,11865,2,1,5,0,18,65,AGHS1,6,0,Blue,,,,54.3,2,0,,NA,NA,NA
1.1,11866,2,1,5,0,18,66,AGHS1,6,0,Blue,,,,79.9,2,0,,NA,100,NA
1.1,11867,2,1,5,0,18,67,AGHS1,6,0,Blue,,,,54.9,2,0,,NA,NA,NA
1.1,11868,2,1,5,0,18,68,AGHS1,6,0,Blue,,,,48.8,2,0,,NA,NA,NA
1.1,11869,2,1,5,0,18,69,AGHS1,6,0,Blue,,,,47.5,10,0,,NA,100,NA
1.1,11870,2,1,5,1,18,70,AGHS1,6,0,Blue,,,,57.9,2,0,,NA,NA,NA
1.1,11931,2,1,5,1,19,31,AGHS2,5,2,Pink,,,,67.1,2,0,,NA,80,NA
1.1,11932,2,1,5,0,19,32,AGHS2,5,2,Pink,,,,63.1,2,0,,NA,NA,NA
1.1,11933,2,1,5,0,19,33,AGHS2,5,2,Pink,,,,61.3,2,0,,NA,NA,NA
1.1,11934,2,1,5,0,19,34,AGHS2,5,2,Pink,,,,67.1,2,0,,NA,90,NA
1.1,11935,2,1,5,0,19,35,AGHS2,5,2,Pink,,,,53.3,2,0,,NA,NA,NA
1.1,11936,2,1,5,0,19,36,AGHS2,5,2,Pink,,,,57,2,0,,NA,NA,NA
1.1,11937,2,1,5,0,19,37,AGHS2,5,2,Pink,,,,55.5,2,0,,NA,70,NA
1.1,11938,2,1,5,1,19,38,AGHS2,5,2,Pink,,,,72.8,2,0,,NA,NA,NA
1.1,11939,2,1,5,1,19,39,AGHS3,1,2,Orange,,,,67.1,2,0,,NA,70,NA
1.1,11940,2,1,5,0,19,40,AGHS3,1,2,Orange,,,,68,2,0,,NA,NA,NA
1.1,11941,2,1,5,0,19,41,AGHS3,1,2,Orange,,,,65.5,2,0,,NA,NA,NA
1.1,11942,2,1,5,0,19,42,AGHS3,1,2,Orange,,,,73.2,2,0,,NA,60,NA
1.1,11943,2,1,5,0,19,43,AGHS3,1,2,Orange,,,,67.1,2,0,,NA,NA,NA
1.1,11944,2,1,5,0,19,44,AGHS3,1,2,Orange,,,,71.6,2,0,,NA,NA,NA
1.1,11945,2,1,5,0,19,45,AGHS3,1,2,Orange,,,,66.4,2,0,,NA,40,NA
1.1,11946,2,1,5,1,19,46,AGHS3,1,2,Orange,,,,68.9,2,0,,NA,NA,NA
1.1,11947,2,1,5,1,19,47,AGHS1,6,2,Blue,,,,64.3,2,0,,NA,30,NA
1.1,11948,2,1,5,0,19,48,AGHS1,6,2,Blue,,,,56.7,2,0,,NA,NA,NA
1.1,11949,2,1,5,0,19,49,AGHS1,6,2,Blue,,,,53.6,2,0,,NA,NA,NA
1.1,11950,2,1,5,0,19,50,AGHS1,6,2,Blue,,,,52.1,2,0,,NA,80,NA
1.1,11951,2,1,5,0,19,51,AGHS1,6,2,Blue,,,,60.4,2,0,,NA,NA,NA
1.1,11952,2,1,5,0,19,52,AGHS1,6,2,Blue,,,,63.4,2,0,,NA,NA,NA
1.1,11953,2,1,5,0,19,53,AGHS1,6,2,Blue,,,,59.1,2,0,,NA,40,NA
1.1,11954,2,1,5,1,19,54,AGHS1,6,2,Blue,,,,51.8,2,0,,NA,NA,NA
1.1,11955,2,1,5,1,19,55,AGHS4,2,2,Yellow,,,,52.7,2,0,,NA,30,NA
1.1,11956,2,1,5,0,19,56,AGHS4,2,2,Yellow,,,,66.4,2,0,,NA,NA,NA
1.1,11957,2,1,5,0,19,57,AGHS4,2,2,Yellow,,,,57,2,0,,NA,NA,NA
1.1,11958,2,1,5,0,19,58,AGHS4,2,2,Yellow,,,,51.8,2,0,,NA,10,NA
1.1,11959,2,1,5,0,19,59,AGHS4,2,2,Yellow,,,,52.7,2,0,,NA,NA,NA
1.1,11960,2,1,5,0,19,60,AGHS4,2,2,Yellow,,,,70.1,2,0,,NA,NA,NA
1.1,11961,2,1,5,0,19,61,AGHS4,2,2,Yellow,,,,61.9,2,0,,NA,5,NA
1.1,11962,2,1,5,1,19,62,AGHS4,2,2,Yellow,,,,59.7,2,0,,NA,NA,NA
1.1,11963,2,1,5,1,19,63,AGHS8,7,2,White,,,,68,2,0,,NA,20,NA
1.1,11964,2,1,5,0,19,64,AGHS8,7,2,White,,,,73.2,2,0,,NA,NA,NA
1.1,11965,2,1,5,0,19,65,AGHS8,7,2,White,,,,57,2,0,,NA,NA,NA
1.1,11966,2,1,5,0,19,66,AGHS8,7,2,White,,,,59.7,2,0,,NA,80,NA
1.1,11967,2,1,5,0,19,67,AGHS8,7,2,White,,,,73.8,2,0,,NA,NA,NA
1.1,11968,2,1,5,0,19,68,AGHS8,7,2,White,,,,61.3,2,0,,NA,NA,NA
1.1,11969,2,1,5,0,19,69,AGHS8,7,2,White,,,,65.5,2,0,,NA,70,NA
1.1,11970,2,1,5,1,19,70,AGHS8,7,2,White,,,,64.6,2,0,,NA,NA,NA
1.1,12031,2,1,5,1,20,31,AGHS3,1,1,Orange,,,,61,2,0,,NA,30,NA
1.1,12032,2,1,5,0,20,32,AGHS3,1,1,Orange,,,,59.4,2,0,,NA,NA,NA
1.1,12033,2,1,5,0,20,33,AGHS3,1,1,Orange,,,,67.7,2,0,,NA,NA,NA
1.1,12034,2,1,5,0,20,34,AGHS3,1,1,Orange,,,,68,2,0,,NA,10,NA
1.1,12035,2,1,5,0,20,35,AGHS3,1,1,Orange,,,,71.9,2,0,,NA,NA,NA
1.1,12036,2,1,5,0,20,36,AGHS3,1,1,Orange,,,,67.7,5,0,,NA,NA,NA
1.1,12037,2,1,5,0,20,37,AGHS3,1,1,Orange,,,,64,2,0,,NA,20,NA
1.1,12038,2,1,5,1,20,38,AGHS3,1,1,Orange,,,,64,2,0,,NA,NA,NA
1.1,12039,2,1,5,1,20,39,AGHS2,5,1,Pink,,,,64.9,2,0,,NA,5,NA
1.1,12040,2,1,5,0,20,40,AGHS2,5,1,Pink,,,,61,2,0,,NA,NA,NA
1.1,12041,2,1,5,0,20,41,AGHS2,5,1,Pink,,,,68.6,2,0,,NA,NA,NA
1.1,12042,2,1,5,0,20,42,AGHS2,5,1,Pink,,,,56.1,2,0,,NA,10,NA
1.1,12043,2,1,5,0,20,43,AGHS2,5,1,Pink,,,,57.3,2,0,,NA,NA,NA
1.1,12044,2,1,5,0,20,44,AGHS2,5,1,Pink,,,,64,2,0,,NA,NA,NA
1.1,12045,2,1,5,0,20,45,AGHS2,5,1,Pink,,,,57.6,2,0,,NA,10,NA
1.1,12046,2,1,5,1,20,46,AGHS2,5,1,Pink,,,,61,2,0,,NA,NA,NA
1.1,12047,2,1,5,1,20,47,AGHS8,7,1,White,,,,50.9,2,0,,NA,5,NA
1.1,12048,2,1,5,0,20,48,AGHS8,7,1,White,,,,64,2,0,,NA,NA,NA
1.1,12049,2,1,5,0,20,49,AGHS8,7,1,White,,,,64,2,0,,NA,NA,NA
1.1,12050,2,1,5,0,20,50,AGHS8,7,1,White,,,,53,2,0,,NA,40,NA
1.1,12051,2,1,5,0,20,51,AGHS8,7,1,White,,,,58.8,2,0,,NA,NA,NA
1.1,12052,2,1,5,0,20,52,AGHS8,7,1,White,,,,59.7,2,0,,NA,NA,NA
1.1,12053,2,1,5,0,20,53,AGHS8,7,1,White,,,,58.8,2,0,,NA,10,NA
1.1,12054,2,1,5,1,20,54,AGHS8,7,1,White,,,,53,2,0,,NA,NA,NA
1.1,12055,2,1,5,1,20,55,AGHS1,6,1,Blue,,,,55.2,2,0,,NA,30,NA
1.1,12056,2,1,5,0,20,56,AGHS1,6,1,Blue,,,,58.5,2,0,,NA,NA,NA
1.1,12057,2,1,5,0,20,57,AGHS1,6,1,Blue,,,,49.7,2,0,,NA,NA,NA
1.1,12058,2,1,5,0,20,58,AGHS1,6,1,Blue,,,,47.9,2,0,,NA,20,NA
1.1,12059,2,1,5,0,20,59,AGHS1,6,1,Blue,,,,60.4,2,0,,NA,NA,NA
1.1,12060,2,1,5,0,20,60,AGHS1,6,1,Blue,,,,68.3,2,0,,NA,NA,NA
1.1,12061,2,1,5,0,20,61,AGHS1,6,1,Blue,,,,55.8,2,0,,NA,5,NA
1.1,12062,2,1,5,1,20,62,AGHS1,6,1,Blue,,,,68,2,0,,NA,NA,NA
1.1,12063,2,1,5,1,20,63,AGHS4,2,1,Yellow,,,,65.8,2,0,,NA,40,NA
1.1,12064,2,1,5,0,20,64,AGHS4,2,1,Yellow,,,,69.5,2,0,,NA,NA,NA
1.1,12065,2,1,5,0,20,65,AGHS4,2,1,Yellow,,,,58.5,2,0,,NA,NA,NA
1.1,12066,2,1,5,0,20,66,AGHS4,2,1,Yellow,,,,54.3,2,0,,NA,5,NA
1.1,12067,2,1,5,0,20,67,AGHS4,2,1,Yellow,,,,50,2,0,,NA,NA,NA
1.1,12068,2,1,5,0,20,68,AGHS4,2,1,Yellow,,,,59.4,2,0,,NA,NA,NA
1.1,12069,2,1,5,0,20,69,AGHS4,2,1,Yellow,,,,53.9,2,0,,NA,30,NA
1.1,12070,2,1,5,1,20,70,AGHS4,2,1,Yellow,,,,55.2,2,0,,NA,NA,NA
1.1,20101,2,2,1,1,1,1,AGHS1,6,3,Pink,,,,51.8,2,0,,NA,100,NA
1.1,20102,2,2,1,0,1,2,AGHS1,6,3,Pink,,,,51.8,2,0,,NA,NA,NA
1.1,20103,2,2,1,0,1,3,AGHS1,6,3,Pink,,,,45.7,2,0,,NA,NA,NA
1.1,20104,2,2,1,0,1,4,AGHS1,6,3,Pink,,,,51.8,10,0,,NA,100,NA
1.1,20105,2,2,1,0,1,5,AGHS1,6,3,Pink,,,,45.7,6,0,,NA,NA,NA
1.1,20106,2,2,1,0,1,6,AGHS1,6,3,Pink,,,,45.7,2,0,,NA,NA,NA
1.1,20107,2,2,1,0,1,7,AGHS1,6,3,Pink,,,,56.4,10,0,,NA,100,NA
1.1,20108,2,2,1,1,1,8,AGHS1,6,3,Pink,,,,53.3,2,0,,NA,NA,NA
1.1,20109,2,2,1,1,1,9,AGHS2,5,3,Yellow,,,,61,2,0,,NA,100,NA
1.1,20110,2,2,1,0,1,10,AGHS2,5,3,Yellow,,,,57.9,2,0,,NA,NA,NA
1.1,20111,2,2,1,0,1,11,AGHS2,5,3,Yellow,,,,59.4,2,0,,NA,NA,NA
1.1,20112,2,2,1,0,1,12,AGHS2,5,3,Yellow,,,,61,2,0,,NA,100,NA
1.1,20113,2,2,1,0,1,13,AGHS2,5,3,Yellow,,,,44.5,3,0,,NA,NA,NA
1.1,20114,2,2,1,0,1,14,AGHS2,5,3,Yellow,,,,58.8,2,0,,NA,NA,NA
1.1,20115,2,2,1,0,1,15,AGHS2,5,3,Yellow,,,,30.5,10,0,,NA,100,NA
1.1,20116,2,2,1,1,1,16,AGHS2,5,3,Yellow,,,,61,2,0,,NA,NA,NA
1.1,20117,2,2,1,1,1,17,AGHS8,7,3,White,,,,46.3,2,0,,NA,100,NA
1.1,20118,2,2,1,0,1,18,AGHS8,7,3,White,,,,44.2,2,0,,NA,NA,NA
1.1,20119,2,2,1,0,1,19,AGHS8,7,3,White,,,,54.9,2,0,,NA,NA,NA
1.1,20120,2,2,1,0,1,20,AGHS8,7,3,White,,,,53.3,2,0,,NA,100,NA
1.1,20121,2,2,1,0,1,21,AGHS8,7,3,White,,,,24.4,10,0,,NA,NA,NA
1.1,20122,2,2,1,0,1,22,AGHS8,7,3,White,,,,42.7,2,0,,NA,NA,NA
1.1,20123,2,2,1,0,1,23,AGHS8,7,3,White,,,,47.5,2,0,,NA,100,NA
1.1,20124,2,2,1,1,1,24,AGHS8,7,3,White,,,,44.8,2,0,,NA,NA,NA
1.1,20125,2,2,1,1,1,25,AGHS3,1,3,Blue,,,,59.7,2,0,,NA,100,NA
1.1,20126,2,2,1,0,1,26,AGHS3,1,3,Blue,,,,62.5,2,0,,NA,NA,NA
1.1,20127,2,2,1,0,1,27,AGHS3,1,3,Blue,,,,67.1,2,0,,NA,NA,NA
1.1,20128,2,2,1,0,1,28,AGHS3,1,3,Blue,,,,61,2,0,,NA,100,NA
1.1,20129,2,2,1,0,1,29,AGHS3,1,3,Blue,,,,85.3,2,0,,NA,NA,NA
1.1,20130,2,2,1,0,1,30,AGHS3,1,3,Blue,,,,36.6,5,0,,NA,NA,NA
1.1,20131,2,2,1,0,1,31,AGHS3,1,3,Blue,,,,57.9,5,0,,NA,100,NA
1.1,20132,2,2,1,1,1,32,AGHS3,1,3,Blue,,,,61,2,0,,NA,NA,NA
1.1,20133,2,2,1,1,1,33,AGHS4,2,3,Orange,,,,53.3,2,0,,NA,100,NA
1.1,20134,2,2,1,0,1,34,AGHS4,2,3,Orange,,,,59.1,2,0,,NA,NA,NA
1.1,20135,2,2,1,0,1,35,AGHS4,2,3,Orange,,,,64,2,0,,NA,NA,NA
1.1,20136,2,2,1,0,1,36,AGHS4,2,3,Orange,,,,45.7,2,0,,NA,100,NA
1.1,20137,2,2,1,0,1,37,AGHS4,2,3,Orange,,,,49.1,2,0,,NA,NA,NA
1.1,20138,2,2,1,0,1,38,AGHS4,2,3,Orange,,,,45.7,2,0,,NA,NA,NA
1.1,20139,2,2,1,0,1,39,AGHS4,2,3,Orange,,,,NA,9,1,,NA,100,NA
1.1,20140,2,2,1,1,1,40,AGHS4,2,3,Orange,,,,70.1,2,0,,NA,NA,NA
1.1,20201,2,2,1,1,2,1,AGHS1,6,1,Pink,,,,35.4,2,0,,NA,100,NA
1.1,20202,2,2,1,0,2,2,AGHS1,6,1,Pink,,,,50.3,2,0,,NA,NA,NA
1.1,20203,2,2,1,0,2,3,AGHS1,6,1,Pink,,,,40.5,3,0,,NA,NA,NA
1.1,20204,2,2,1,0,2,4,AGHS1,6,1,Pink,,,,41.1,2,0,,NA,100,NA
1.1,20205,2,2,1,0,2,5,AGHS1,6,1,Pink,,,,NA,9,1,,NA,NA,NA
1.1,20206,2,2,1,0,2,6,AGHS1,6,1,Pink,,,,42.7,10,0,,NA,NA,NA
1.1,20207,2,2,1,0,2,7,AGHS1,6,1,Pink,,,,NA,9,1,,NA,100,NA
1.1,20208,2,2,1,1,2,8,AGHS1,6,1,Pink,,,,NA,9,1,,NA,NA,NA
1.1,20209,2,2,1,1,2,9,AGHS3,1,1,Blue,,,,61,2,0,,NA,100,NA
1.1,20210,2,2,1,0,2,10,AGHS3,1,1,Blue,,,,31.1,8,0,,NA,NA,NA
1.1,20211,2,2,1,0,2,11,AGHS3,1,1,Blue,,,,62.5,2,0,,NA,NA,NA
1.1,20212,2,2,1,0,2,12,AGHS3,1,1,Blue,,,,NA,9,1,,NA,100,NA
1.1,20213,2,2,1,0,2,13,AGHS3,1,1,Blue,,,,64,2,0,,NA,NA,NA
1.1,20214,2,2,1,0,2,14,AGHS3,1,1,Blue,,,,NA,9,1,,NA,NA,NA
1.1,20215,2,2,1,0,2,15,AGHS3,1,1,Blue,,,,58.8,2,0,,NA,100,NA
1.1,20216,2,2,1,1,2,16,AGHS3,1,1,Blue,,,,73.2,2,0,,NA,NA,NA
1.1,20217,2,2,1,1,2,17,AGHS2,5,1,Yellow,,,,67.1,2,0,,NA,100,NA
1.1,20218,2,2,1,0,2,18,AGHS2,5,1,Yellow,,,,56.4,2,0,,NA,NA,NA
1.1,20219,2,2,1,0,2,19,AGHS2,5,1,Yellow,,,,57.9,2,0,,NA,NA,NA
1.1,20220,2,2,1,0,2,20,AGHS2,5,1,Yellow,,,,56.4,2,0,,NA,100,NA
1.1,20221,2,2,1,0,2,21,AGHS2,5,1,Yellow,,,,48.8,2,0,,NA,NA,NA
1.1,20222,2,2,1,0,2,22,AGHS2,5,1,Yellow,,,,55.8,2,0,,NA,NA,NA
1.1,20223,2,2,1,0,2,23,AGHS2,5,1,Yellow,,,,53.6,2,0,,NA,100,NA
1.1,20224,2,2,1,1,2,24,AGHS2,5,1,Yellow,,,,56.4,2,0,,NA,NA,NA
1.1,20225,2,2,1,1,2,25,AGHS8,7,1,White,,,,51.2,2,0,,NA,100,NA
1.1,20226,2,2,1,0,2,26,AGHS8,7,1,White,,,,61,2,0,,NA,NA,NA
1.1,20227,2,2,1,0,2,27,AGHS8,7,1,White,,,,50.3,3,0,,NA,NA,NA
1.1,20228,2,2,1,0,2,28,AGHS8,7,1,White,,,,51.8,2,0,,NA,100,NA
1.1,20229,2,2,1,0,2,29,AGHS8,7,1,White,,,,48.2,2,0,,NA,NA,NA
1.1,20230,2,2,1,0,2,30,AGHS8,7,1,White,,,,57.9,2,0,,NA,NA,NA
1.1,20231,2,2,1,0,2,31,AGHS8,7,1,White,,,,44.8,2,0,,NA,100,NA
1.1,20232,2,2,1,1,2,32,AGHS8,7,1,White,,,,56.4,2,0,,NA,NA,NA
1.1,20233,2,2,1,1,2,33,AGHS4,2,1,Orange,,,,40.8,2,0,,NA,100,NA
1.1,20234,2,2,1,0,2,34,AGHS4,2,1,Orange,,,,50.3,2,0,,NA,NA,NA
1.1,20235,2,2,1,0,2,35,AGHS4,2,1,Orange,,,,49.4,2,0,,NA,NA,NA
1.1,20236,2,2,1,0,2,36,AGHS4,2,1,Orange,,,,47.2,2,0,,NA,100,NA
1.1,20237,2,2,1,0,2,37,AGHS4,2,1,Orange,,,,47.9,2,0,,NA,NA,NA
1.1,20238,2,2,1,0,2,38,AGHS4,2,1,Orange,,,,45.7,2,0,,NA,NA,NA
1.1,20239,2,2,1,0,2,39,AGHS4,2,1,Orange,,,,NA,9,1,,NA,100,NA
1.1,20240,2,2,1,1,2,40,AGHS4,2,1,Orange,,,,NA,9,1,,NA,NA,NA
1.1,20301,2,2,1,1,3,1,AGHS3,1,2,Blue,,,,57.9,2,0,,NA,100,NA
1.1,20302,2,2,1,0,3,2,AGHS3,1,2,Blue,,,,71.6,2,0,,NA,NA,NA
1.1,20303,2,2,1,0,3,3,AGHS3,1,2,Blue,,,,64.9,2,0,,NA,NA,NA
1.1,20304,2,2,1,0,3,4,AGHS3,1,2,Blue,,,,61,2,0,,NA,100,NA
1.1,20305,2,2,1,0,3,5,AGHS3,1,2,Blue,,,,65.8,2,0,,NA,NA,NA
1.1,20306,2,2,1,0,3,6,AGHS3,1,2,Blue,,,,59.1,10,0,,NA,NA,NA
1.1,20307,2,2,1,0,3,7,AGHS3,1,2,Blue,,,,57.3,2,0,,NA,100,NA
1.1,20308,2,2,1,1,3,8,AGHS3,1,2,Blue,,,,44.2,2,0,,NA,NA,NA
1.1,20309,2,2,1,1,3,9,AGHS2,5,2,Yellow,,,,61,2,0,,NA,100,NA
1.1,20310,2,2,1,0,3,10,AGHS2,5,2,Yellow,,,,57,2,0,,NA,NA,NA
1.1,20311,2,2,1,0,3,11,AGHS2,5,2,Yellow,,,,53.3,2,0,,NA,NA,NA
1.1,20312,2,2,1,0,3,12,AGHS2,5,2,Yellow,,,,52.4,2,0,,NA,100,NA
1.1,20313,2,2,1,0,3,13,AGHS2,5,2,Yellow,,,,55.2,2,0,,NA,NA,NA
1.1,20314,2,2,1,0,3,14,AGHS2,5,2,Yellow,,,,52.4,2,0,,NA,NA,NA
1.1,20315,2,2,1,0,3,15,AGHS2,5,2,Yellow,,,,53.6,2,0,,NA,100,NA
1.1,20316,2,2,1,1,3,16,AGHS2,5,2,Yellow,,,,61,2,0,,NA,NA,NA
1.1,20317,2,2,1,1,3,17,AGHS1,6,2,Pink,,,,55.8,2,0,,NA,100,NA
1.1,20318,2,2,1,0,3,18,AGHS1,6,2,Pink,,,,50,2,0,,NA,NA,NA
1.1,20319,2,2,1,0,3,19,AGHS1,6,2,Pink,,,,44.2,2,0,,NA,NA,NA
1.1,20320,2,2,1,0,3,20,AGHS1,6,2,Pink,,,,43.6,10,0,,NA,100,NA
1.1,20321,2,2,1,0,3,21,AGHS1,6,2,Pink,,,,52.4,2,0,,NA,NA,NA
1.1,20322,2,2,1,0,3,22,AGHS1,6,2,Pink,,,,54.9,2,0,,NA,NA,NA
1.1,20323,2,2,1,0,3,23,AGHS1,6,2,Pink,,,,56.4,2,0,,NA,100,NA
1.1,20324,2,2,1,1,3,24,AGHS1,6,2,Pink,,,,57.9,2,0,,NA,NA,NA
1.1,20325,2,2,1,1,3,25,AGHS4,2,2,Orange,,,,54.3,2,0,,NA,100,NA
1.1,20326,2,2,1,0,3,26,AGHS4,2,2,Orange,,,,65.5,2,0,,NA,NA,NA
1.1,20327,2,2,1,0,3,27,AGHS4,2,2,Orange,,,,52.4,2,0,,NA,NA,NA
1.1,20328,2,2,1,0,3,28,AGHS4,2,2,Orange,,,,55.2,2,0,,NA,100,NA
1.1,20329,2,2,1,0,3,29,AGHS4,2,2,Orange,,,,56.4,2,0,,NA,NA,NA
1.1,20330,2,2,1,0,3,30,AGHS4,2,2,Orange,,,,54.9,2,0,,NA,NA,NA
1.1,20331,2,2,1,0,3,31,AGHS4,2,2,Orange,,,,50.3,2,0,,NA,100,NA
1.1,20332,2,2,1,1,3,32,AGHS4,2,2,Orange,,,,57.9,2,0,,NA,NA,NA
1.1,20333,2,2,1,1,3,33,AGHS8,7,2,White,,,,45.1,2,0,,NA,100,NA
1.1,20334,2,2,1,0,3,34,AGHS8,7,2,White,,,,44.2,2,0,,NA,NA,NA
1.1,20335,2,2,1,0,3,35,AGHS8,7,2,White,,,,45.7,2,0,,NA,NA,NA
1.1,20336,2,2,1,0,3,36,AGHS8,7,2,White,,,,46.3,2,0,,NA,100,NA
1.1,20337,2,2,1,0,3,37,AGHS8,7,2,White,,,,47.2,2,0,,NA,NA,NA
1.1,20338,2,2,1,0,3,38,AGHS8,7,2,White,,,,45.1,2,0,,NA,NA,NA
1.1,20339,2,2,1,0,3,39,AGHS8,7,2,White,,,,43.9,2,0,,NA,100,NA
1.1,20340,2,2,1,1,3,40,AGHS8,7,2,White,,,,46.6,2,0,,NA,NA,NA
1.1,20401,2,2,1,1,4,1,AGHS3,1,1,Blue,,,,57.9,10,0,,NA,100,NA
1.1,20402,2,2,1,0,4,2,AGHS3,1,1,Blue,,,,68.9,2,0,,NA,NA,NA
1.1,20403,2,2,1,0,4,3,AGHS3,1,1,Blue,,,,56.4,2,0,,NA,NA,NA
1.1,20404,2,2,1,0,4,4,AGHS3,1,1,Blue,,,,52.7,2,0,,NA,100,NA
1.1,20405,2,2,1,0,4,5,AGHS3,1,1,Blue,,,,61,2,0,,NA,NA,NA
1.1,20406,2,2,1,0,4,6,AGHS3,1,1,Blue,,,,72.5,2,0,,NA,NA,NA
1.1,20407,2,2,1,0,4,7,AGHS3,1,1,Blue,,,,65.5,2,0,,NA,100,NA
1.1,20408,2,2,1,1,4,8,AGHS3,1,1,Blue,,,,57.3,2,0,,NA,NA,NA
1.1,20409,2,2,1,1,4,9,AGHS3,1,1,Blue,,,,43.9,2,0,,NA,100,NA
1.1,20410,2,2,1,0,4,10,AGHS8,7,1,White,,,,NA,9,1,,NA,NA,NA
1.1,20411,2,2,1,0,4,11,AGHS8,7,1,White,,,,36.6,2,0,,NA,NA,NA
1.1,20412,2,2,1,0,4,12,AGHS8,7,1,White,,,,NA,9,1,,NA,100,NA
1.1,20413,2,2,1,0,4,13,AGHS8,7,1,White,,,,45.7,2,0,,NA,NA,NA
1.1,20414,2,2,1,0,4,14,AGHS8,7,1,White,,,,44.2,3,0,,NA,NA,NA
1.1,20415,2,2,1,0,4,15,AGHS8,7,1,White,,,,40.5,4,0,,NA,100,NA
1.1,20416,2,2,1,1,4,16,AGHS8,7,1,White,,,,42.7,2,0,,NA,NA,NA
1.1,20417,2,2,1,1,4,17,AGHS2,5,1,Yellow,,,,53.3,2,0,,NA,100,NA
1.1,20418,2,2,1,0,4,18,AGHS2,5,1,Yellow,,,,45.7,2,0,,NA,NA,NA
1.1,20419,2,2,1,0,4,19,AGHS2,5,1,Yellow,,,,43.6,2,0,,NA,NA,NA
1.1,20420,2,2,1,0,4,20,AGHS2,5,1,Yellow,,,,41.1,2,0,,NA,100,NA
1.1,20421,2,2,1,0,4,21,AGHS2,5,1,Yellow,,,,51.8,2,0,,NA,NA,NA
1.1,20422,2,2,1,0,4,22,AGHS2,5,1,Yellow,,,,56.7,2,0,,NA,NA,NA
1.1,20423,2,2,1,0,4,23,AGHS2,5,1,Yellow,,,,47.2,10,0,,NA,100,NA
1.1,20424,2,2,1,1,4,24,AGHS2,5,1,Yellow,,,,42.7,2,0,,NA,NA,NA
1.1,20425,2,2,1,1,4,25,AGHS4,2,1,Orange,,,,48.2,2,0,,NA,100,NA
1.1,20426,2,2,1,0,4,26,AGHS4,2,1,Orange,,,,50.3,2,0,,NA,NA,NA
1.1,20427,2,2,1,0,4,27,AGHS4,2,1,Orange,,,,49.7,2,0,,NA,NA,NA
1.1,20428,2,2,1,0,4,28,AGHS4,2,1,Orange,,,,59.4,2,0,,NA,100,NA
1.1,20429,2,2,1,0,4,29,AGHS4,2,1,Orange,,,,58.8,2,0,,NA,NA,NA
1.1,20430,2,2,1,0,4,30,AGHS4,2,1,Orange,,,,51.2,2,0,,NA,NA,NA
1.1,20431,2,2,1,0,4,31,AGHS4,2,1,Orange,,,,43.6,2,0,,NA,100,NA
1.1,20432,2,2,1,1,4,32,AGHS4,2,1,Orange,,,,61,2,0,,NA,NA,NA
1.1,20433,2,2,1,1,4,33,AGHS1,6,1,Pink,,,,53.3,2,0,,NA,100,NA
1.1,20434,2,2,1,0,4,34,AGHS1,6,1,Pink,,,,46.3,2,0,,NA,NA,NA
1.1,20435,2,2,1,0,4,35,AGHS1,6,1,Pink,,,,43.9,2,0,,NA,NA,NA
1.1,20436,2,2,1,0,4,36,AGHS1,6,1,Pink,,,,36.6,10,0,,NA,100,NA
1.1,20437,2,2,1,0,4,37,AGHS1,6,1,Pink,,,,50.3,3,0,,NA,NA,NA
1.1,20438,2,2,1,0,4,38,AGHS1,6,1,Pink,,,,53.3,2,0,,NA,NA,NA
1.1,20439,2,2,1,0,4,39,AGHS1,6,1,Pink,,,,42.1,2,0,,NA,100,NA
1.1,20440,2,2,1,1,4,40,AGHS1,6,1,Pink,,,,42.7,2,0,,NA,NA,NA
