period,l.r.t,study,loc,block,border,row,tree,fam,geno,herb,flag,leaf,bud2-16,score
2,20312,2,2,1,0,3,12,AGHS2,5,2,Yellow,,,2
2,20313,2,2,1,0,3,13,AGHS2,5,2,Yellow,,,8
2,20314,2,2,1,0,3,14,AGHS2,5,2,Yellow,,,2
2,20315,2,2,1,0,3,15,AGHS2,5,2,Yellow,,,2
2,20316,2,2,1,1,3,16,AGHS2,5,2,Yellow,,,2
2,20317,2,2,1,1,3,17,AGHS1,6,2,Pink,,,2
2,20318,2,2,1,0,3,18,AGHS1,6,2,Pink,,,2
2,20319,2,2,1,0,3,19,AGHS1,6,2,Pink,,,2
2,20320,2,2,1,0,3,20,AGHS1,6,2,Pink,,,3
2,20321,2,2,1,0,3,21,AGHS1,6,2,Pink,,,2
2,20322,2,2,1,0,3,22,AGHS1,6,2,Pink,,,1
2,20323,2,2,1,0,3,23,AGHS1,6,2,Pink,,,1
2,20324,2,2,1,1,3,24,AGHS1,6,2,Pink,,,1
2,20325,2,2,1,1,3,25,AGHS4,2,2,Orange,,,2
2,20326,2,2,1,0,3,26,AGHS4,2,2,Orange,,,2
2,20327,2,2,1,0,3,27,AGHS4,2,2,Orange,,,1
2,20328,2,2,1,0,3,28,AGHS4,2,2,Orange,,,2
2,20329,2,2,1,0,3,29,AGHS4,2,2,Orange,,,1
2,20330,2,2,1,0,3,30,AGHS4,2,2,Orange,,,2
2,20331,2,2,1,0,3,31,AGHS4,2,2,Orange,,,2
2,20332,2,2,1,1,3,32,AGHS4,2,2,Orange,,,2
2,20333,2,2,1,1,3,33,AGHS8,7,2,White,,,2
2,20334,2,2,1,0,3,34,AGHS8,7,2,White,,,4
2,20335,2,2,1,0,3,35,AGHS8,7,2,White,,,1
2,20336,2,2,1,0,3,36,AGHS8,7,2,White,,,2
2,20337,2,2,1,0,3,37,AGHS8,7,2,White,,,2
2,20338,2,2,1,0,3,38,AGHS8,7,2,White,,,2
2,20339,2,2,1,0,3,39,AGHS8,7,2,White,,,1
2,20340,2,2,1,1,3,40,AGHS8,7,2,White,,,1
2,20401,2,2,1,1,4,1,AGHS3,1,1,Blue,,,1
2,20402,2,2,1,0,4,2,AGHS3,1,1,Blue,,,1
2,20403,2,2,1,0,4,3,AGHS3,1,1,Blue,,,2
2,20404,2,2,1,0,4,4,AGHS3,1,1,Blue,,,2
2,20405,2,2,1,0,4,5,AGHS3,1,1,Blue,,,2
2,20406,2,2,1,0,4,6,AGHS3,1,1,Blue,,,2
2,20407,2,2,1,0,4,7,AGHS3,1,1,Blue,,,2
2,20408,2,2,1,1,4,8,AGHS3,1,1,Blue,,,2
2,20409,2,2,1,1,4,9,AGHS3,1,1,Blue,,,1
2,20410,2,2,1,0,4,10,AGHS8,7,1,White,,,9
2,20411,2,2,1,0,4,11,AGHS8,7,1,White,,,2
2,20412,2,2,1,0,4,12,AGHS8,7,1,White,,,9
2,20413,2,2,1,0,4,13,AGHS8,7,1,White,,,1
2,20414,2,2,1,0,4,14,AGHS8,7,1,White,,,1
2,20415,2,2,1,0,4,15,AGHS8,7,1,White,,,1
2,20416,2,2,1,1,4,16,AGHS8,7,1,White,,,1
2,20417,2,2,1,1,4,17,AGHS2,5,1,Yellow,,,7
2,20418,2,2,1,0,4,18,AGHS2,5,1,Yellow,,,2
2,20419,2,2,1,0,4,19,AGHS2,5,1,Yellow,,,2
2,20420,2,2,1,0,4,20,AGHS2,5,1,Yellow,,,4
2,20421,2,2,1,0,4,21,AGHS2,5,1,Yellow,,,4
2,20422,2,2,1,0,4,22,AGHS2,5,1,Yellow,,,4
2,20423,2,2,1,0,4,23,AGHS2,5,1,Yellow,,,4
2,20424,2,2,1,1,4,24,AGHS2,5,1,Yellow,,,2
2,20425,2,2,1,1,4,25,AGHS4,2,1,Orange,,,4
2,20426,2,2,1,0,4,26,AGHS4,2,1,Orange,,,1
2,20427,2,2,1,0,4,27,AGHS4,2,1,Orange,,,4
2,20428,2,2,1,0,4,28,AGHS4,2,1,Orange,,,4
2,20429,2,2,1,0,4,29,AGHS4,2,1,Orange,,,2
2,20430,2,2,1,0,4,30,AGHS4,2,1,Orange,,,2
2,20431,2,2,1,0,4,31,AGHS4,2,1,Orange,,,1
2,20432,2,2,1,1,4,32,AGHS4,2,1,Orange,,,2
2,20433,2,2,1,1,4,33,AGHS1,6,1,Pink,,,1
2,20434,2,2,1,0,4,34,AGHS1,6,1,Pink,,,2
2,20435,2,2,1,0,4,35,AGHS1,6,1,Pink,,,1
2,20436,2,2,1,0,4,36,AGHS1,6,1,Pink,,,1
2,20437,2,2,1,0,4,37,AGHS1,6,1,Pink,,,2
2,20438,2,2,1,0,4,38,AGHS1,6,1,Pink,,,1
2,20439,2,2,1,0,4,39,AGHS1,6,1,Pink,,,3
2,20440,2,2,1,1,4,40,AGHS1,6,1,Pink,,,2
2,20501,2,2,2,1,5,1,AGHS3,1,0,Blue,,,1
2,20502,2,2,2,0,5,2,AGHS3,1,0,Blue,,,1
2,20503,2,2,2,0,5,3,AGHS3,1,0,Blue,,,1
2,20504,2,2,2,0,5,4,AGHS3,1,0,Blue,,,1
2,20505,2,2,2,0,5,5,AGHS3,1,0,Blue,,,1
2,20506,2,2,2,0,5,6,AGHS3,1,0,Blue,,,2
2,20507,2,2,2,0,5,7,AGHS3,1,0,Blue,,,1
2,20508,2,2,2,1,5,8,AGHS3,1,0,Blue,,,2
2,20509,2,2,2,1,5,9,AGHS4,2,0,Orange,,,1
2,20510,2,2,2,0,5,10,AGHS4,2,0,Orange,,,2
2,20511,2,2,2,0,5,11,AGHS4,2,0,Orange,,,9
2,20512,2,2,2,0,5,12,AGHS4,2,0,Orange,,,1
2,20513,2,2,2,0,5,13,AGHS4,2,0,Orange,,,2
2,20514,2,2,2,0,5,14,AGHS4,2,0,Orange,,,1
2,20515,2,2,2,0,5,15,AGHS4,2,0,Orange,,,2
2,20516,2,2,2,1,5,16,AGHS4,2,0,Orange,,,1
2,20517,2,2,2,1,5,17,AGHS8,7,0,White,,,2
2,20518,2,2,2,0,5,18,AGHS8,7,0,White,,,9
2,20519,2,2,2,0,5,19,AGHS8,7,0,White,,,2
2,20520,2,2,2,0,5,20,AGHS8,7,0,White,,,2
2,20521,2,2,2,0,5,21,AGHS8,7,0,White,,,2
2,20522,2,2,2,0,5,22,AGHS8,7,0,White,,,2
2,20523,2,2,2,0,5,23,AGHS8,7,0,White,,,2
2,20524,2,2,2,1,5,24,AGHS8,7,0,White,,,2
2,20525,2,2,2,1,5,25,AGHS1,6,0,Pink,,,2
2,20526,2,2,2,0,5,26,AGHS1,6,0,Pink,,,2
2,20527,2,2,2,0,5,27,AGHS1,6,0,Pink,,,2
2,20528,2,2,2,0,5,28,AGHS1,6,0,Pink,,,2
2,20529,2,2,2,0,5,29,AGHS1,6,0,Pink,,,2
2,20530,2,2,2,0,5,30,AGHS1,6,0,Pink,,,2
2,20531,2,2,2,0,5,31,AGHS1,6,0,Pink,,,2
2,20532,2,2,2,1,5,32,AGHS1,6,0,Pink,,,2
2,20533,2,2,2,1,5,33,AGHS2,5,0,Yellow,,,2
2,20534,2,2,2,0,5,34,AGHS2,5,0,Yellow,,,2
2,20535,2,2,2,0,5,35,AGHS2,5,0,Yellow,,,1
2,20536,2,2,2,0,5,36,AGHS2,5,0,Yellow,,,2
2,20537,2,2,2,0,5,37,AGHS2,5,0,Yellow,,,2
2,20538,2,2,2,0,5,38,AGHS2,5,0,Yellow,,,1
2,20539,2,2,2,0,5,39,AGHS2,5,0,Yellow,,,1
2,20540,2,2,2,1,5,40,AGHS2,5,0,Yellow,,,1
2,20601,2,2,2,1,6,1,AGHS2,5,1,Yellow,,,2
2,20602,2,2,2,0,6,2,AGHS2,5,1,Yellow,,,2
2,20603,2,2,2,0,6,3,AGHS2,5,1,Yellow,,,1
2,20604,2,2,2,0,6,4,AGHS2,5,1,Yellow,,,1
2,20605,2,2,2,0,6,5,AGHS2,5,1,Yellow,,,2
2,20606,2,2,2,0,6,6,AGHS2,5,1,Yellow,,,1
2,20607,2,2,2,0,6,7,AGHS2,5,1,Yellow,,,2
2,20608,2,2,2,1,6,8,AGHS2,5,1,Yellow,,,9
2,20609,2,2,2,1,6,9,AGHS3,1,1,Blue,,,9
2,20610,2,2,2,0,6,10,AGHS3,1,1,Blue,,,9
2,20611,2,2,2,0,6,11,AGHS3,1,1,Blue,,,9
2,20612,2,2,2,0,6,12,AGHS3,1,1,Blue,,,2
2,20613,2,2,2,0,6,13,AGHS3,1,1,Blue,,,9
2,20614,2,2,2,0,6,14,AGHS3,1,1,Blue,,,1
2,20615,2,2,2,0,6,15,AGHS3,1,1,Blue,,,2
2,20616,2,2,2,1,6,16,AGHS3,1,1,Blue,,,2
2,20617,2,2,2,1,6,17,AGHS1,6,1,Pink,,,1
2,20618,2,2,2,0,6,18,AGHS1,6,1,Pink,,,1
2,20619,2,2,2,0,6,19,AGHS1,6,1,Pink,,,1
2,20620,2,2,2,0,6,20,AGHS1,6,1,Pink,,,1
2,20621,2,2,2,0,6,21,AGHS1,6,1,Pink,,,1
2,20622,2,2,2,0,6,22,AGHS1,6,1,Pink,,,1
2,20623,2,2,2,0,6,23,AGHS1,6,1,Pink,,,2
2,20624,2,2,2,1,6,24,AGHS1,6,1,Pink,,,4
2,20625,2,2,2,1,6,25,AGHS4,2,1,Orange,,,2
2,20626,2,2,2,0,6,26,AGHS4,2,1,Orange,,,1
2,20627,2,2,2,0,6,27,AGHS4,2,1,Orange,,,1
2,20628,2,2,2,0,6,28,AGHS4,2,1,Orange,,,4
2,20629,2,2,2,0,6,29,AGHS4,2,1,Orange,,,4
2,20630,2,2,2,0,6,30,AGHS4,2,1,Orange,,,2
2,20631,2,2,2,0,6,31,AGHS4,2,1,Orange,,,2
2,20632,2,2,2,1,6,32,AGHS4,2,1,Orange,,,2
2,20633,2,2,2,1,6,33,AGHS8,7,1,White,,,2
2,20634,2,2,2,0,6,34,AGHS8,7,1,White,,,4
2,20635,2,2,2,0,6,35,AGHS8,7,1,White,,,2
2,20636,2,2,2,0,6,36,AGHS8,7,1,White,,,2
2,20637,2,2,2,0,6,37,AGHS8,7,1,White,,,4
2,20638,2,2,2,0,6,38,AGHS8,7,1,White,,,4
2,20639,2,2,2,0,6,39,AGHS8,7,1,White,,,2
2,20640,2,2,2,1,6,40,AGHS8,7,1,White,,,2
2,20701,2,2,2,1,7,1,AGHS8,7,0,White,,,2
2,20702,2,2,2,0,7,2,AGHS8,7,0,White,,,2
2,20703,2,2,2,0,7,3,AGHS8,7,0,White,,,2
2,20704,2,2,2,0,7,4,AGHS8,7,0,White,,,2
2,20705,2,2,2,0,7,5,AGHS8,7,0,White,,,2
2,20706,2,2,2,0,7,6,AGHS8,7,0,White,,,2
2,20707,2,2,2,0,7,7,AGHS8,7,0,White,,,2
2,20708,2,2,2,1,7,8,AGHS8,7,0,White,,,9
2,20709,2,2,2,1,7,9,AGHS2,5,0,Yellow,,,2
2,20710,2,2,2,0,7,10,AGHS2,5,0,Yellow,,,9
2,20711,2,2,2,0,7,11,AGHS2,5,0,Yellow,,,9
2,20712,2,2,2,0,7,12,AGHS2,5,0,Yellow,,,9
2,20713,2,2,2,0,7,13,AGHS2,5,0,Yellow,,,9
2,20714,2,2,2,0,7,14,AGHS2,5,0,Yellow,,,9
2,20715,2,2,2,0,7,15,AGHS2,5,0,Yellow,,,7
2,20716,2,2,2,1,7,16,AGHS2,5,0,Yellow,,,1
2,20717,2,2,2,1,7,17,AGHS3,1,0,Blue,,,1
2,20718,2,2,2,0,7,18,AGHS3,1,0,Blue,,,2
2,20719,2,2,2,0,7,19,AGHS3,1,0,Blue,,,2
2,20720,2,2,2,0,7,20,AGHS3,1,0,Blue,,,2
2,20721,2,2,2,0,7,21,AGHS3,1,0,Blue,,,2
2,20722,2,2,2,0,7,22,AGHS3,1,0,Blue,,,2
2,20723,2,2,2,0,7,23,AGHS3,1,0,Blue,,,2
2,20724,2,2,2,1,7,24,AGHS3,1,0,Blue,,,2
2,20725,2,2,2,1,7,25,AGHS4,2,0,Orange,,,2
2,20726,2,2,2,0,7,26,AGHS4,2,0,Orange,,,2
2,20727,2,2,2,0,7,27,AGHS4,2,0,Orange,,,2
2,20728,2,2,2,0,7,28,AGHS4,2,0,Orange,,,2
2,20729,2,2,2,0,7,29,AGHS4,2,0,Orange,,,2
2,20730,2,2,2,0,7,30,AGHS4,2,0,Orange,,,1
2,20731,2,2,2,0,7,31,AGHS4,2,0,Orange,,,2
2,20732,2,2,2,1,7,32,AGHS4,2,0,Orange,,,2
2,20733,2,2,2,1,7,33,AGHS1,6,0,Pink,,,2
2,20734,2,2,2,0,7,34,AGHS1,6,0,Pink,,,2
2,20735,2,2,2,0,7,35,AGHS1,6,0,Pink,,,2
2,20736,2,2,2,0,7,36,AGHS1,6,0,Pink,,,2
2,20737,2,2,2,0,7,37,AGHS1,6,0,Pink,,,2
2,20738,2,2,2,0,7,38,AGHS1,6,0,Pink,,,2
2,20739,2,2,2,0,7,39,AGHS1,6,0,Pink,,,2
2,20740,2,2,2,1,7,40,AGHS1,6,0,Pink,,,1
2,20801,2,2,2,1,8,1,AGHS2,5,3,Yellow,,,2
2,20802,2,2,2,0,8,2,AGHS2,5,3,Yellow,,,1
2,20803,2,2,2,0,8,3,AGHS2,5,3,Yellow,,,1
2,20804,2,2,2,0,8,4,AGHS2,5,3,Yellow,,,1
2,20805,2,2,2,0,8,5,AGHS2,5,3,Yellow,,,1
2,20806,2,2,2,0,8,6,AGHS2,5,3,Yellow,,,9
2,20807,2,2,2,0,8,7,AGHS2,5,3,Yellow,,,9
2,20808,2,2,2,1,8,8,AGHS2,5,3,Yellow,,,8
2,20809,2,2,2,1,8,9,AGHS3,1,3,Blue,,,9
2,20810,2,2,2,0,8,10,AGHS3,1,3,Blue,,,9
2,20811,2,2,2,0,8,11,AGHS3,1,3,Blue,,,1
2,20812,2,2,2,0,8,12,AGHS3,1,3,Blue,,,9
2,20813,2,2,2,0,8,13,AGHS3,1,3,Blue,,,2
2,20814,2,2,2,0,8,14,AGHS3,1,3,Blue,,,9
2,20815,2,2,2,0,8,15,AGHS3,1,3,Blue,,,1
2,20816,2,2,2,1,8,16,AGHS3,1,3,Blue,,,1
2,20817,2,2,2,1,8,17,AGHS4,2,3,Orange,,,9
2,20818,2,2,2,0,8,18,AGHS4,2,3,Orange,,,2
2,20819,2,2,2,0,8,19,AGHS4,2,3,Orange,,,2
2,20820,2,2,2,0,8,20,AGHS4,2,3,Orange,,,2
2,20821,2,2,2,0,8,21,AGHS4,2,3,Orange,,,9
2,20822,2,2,2,0,8,22,AGHS4,2,3,Orange,,,2
2,20823,2,2,2,0,8,23,AGHS4,2,3,Orange,,,2
2,20824,2,2,2,1,8,24,AGHS4,2,3,Orange,,,1
2,20825,2,2,2,1,8,25,AGHS8,7,3,White,,,2
2,20826,2,2,2,0,8,26,AGHS8,7,3,White,,,2
2,20827,2,2,2,0,8,27,AGHS8,7,3,White,,,2
2,20828,2,2,2,0,8,28,AGHS8,7,3,White,,,2
2,20829,2,2,2,0,8,29,AGHS8,7,3,White,,,2
2,20830,2,2,2,0,8,30,AGHS8,7,3,White,,,2
2,20831,2,2,2,0,8,31,AGHS8,7,3,White,,,1
2,20832,2,2,2,1,8,32,AGHS8,7,3,White,,,2
2,20833,2,2,2,1,8,33,AGHS1,6,3,Pink,,,1
2,20834,2,2,2,0,8,34,AGHS1,6,3,Pink,,,1
2,20835,2,2,2,0,8,35,AGHS1,6,3,Pink,,,2
2,20836,2,2,2,0,8,36,AGHS1,6,3,Pink,,,2
2,20837,2,2,2,0,8,37,AGHS1,6,3,Pink,,,2
2,20838,2,2,2,0,8,38,AGHS1,6,3,Pink,,,2
2,20839,2,2,2,0,8,39,AGHS1,6,3,Pink,,,2
2,20840,2,2,2,1,8,40,AGHS1,6,3,Pink,,,2
2,20901,2,2,3,1,9,1,AGHS1,6,0,Pink,,,2
2,20902,2,2,3,0,9,2,AGHS1,6,0,Pink,,,2
2,20903,2,2,3,0,9,3,AGHS1,6,0,Pink,,,9
2,20904,2,2,3,0,9,4,AGHS1,6,0,Pink,,,2
2,20905,2,2,3,0,9,5,AGHS1,6,0,Pink,,,1
2,20906,2,2,3,0,9,6,AGHS1,6,0,Pink,,,2
2,20907,2,2,3,0,9,7,AGHS1,6,0,Pink,,,1
2,20908,2,2,3,1,9,8,AGHS1,6,0,Pink,,,1
2,20909,2,2,3,1,9,9,AGHS3,1,0,Blue,,,2
2,20910,2,2,3,0,9,10,AGHS3,1,0,Blue,,,2
2,20911,2,2,3,0,9,11,AGHS3,1,0,Blue,,,1
2,20912,2,2,3,0,9,12,AGHS3,1,0,Blue,,,1
2,20913,2,2,3,0,9,13,AGHS3,1,0,Blue,,,1
2,20914,2,2,3,0,9,14,AGHS3,1,0,Blue,,,2
2,20915,2,2,3,0,9,15,AGHS3,1,0,Blue,,,2
2,20916,2,2,3,1,9,16,AGHS3,1,0,Blue,,,1
2,20917,2,2,3,1,9,17,AGHS8,7,0,White,,,2
2,20918,2,2,3,0,9,18,AGHS8,7,0,White,,,2
2,20919,2,2,3,0,9,19,AGHS8,7,0,White,,,2
2,20920,2,2,3,0,9,20,AGHS8,7,0,White,,,2
2,20921,2,2,3,0,9,21,AGHS8,7,0,White,,,2
2,20922,2,2,3,0,9,22,AGHS8,7,0,White,,,2
2,20923,2,2,3,0,9,23,AGHS8,7,0,White,,,2
2,20924,2,2,3,1,9,24,AGHS8,7,0,White,,,2
2,20925,2,2,3,1,9,25,AGHS4,2,0,Orange,,,2
2,20926,2,2,3,0,9,26,AGHS4,2,0,Orange,,,1
2,20927,2,2,3,0,9,27,AGHS4,2,0,Orange,,,2
2,20928,2,2,3,0,9,28,AGHS4,2,0,Orange,,,2
2,20929,2,2,3,0,9,29,AGHS4,2,0,Orange,,,2
2,20930,2,2,3,0,9,30,AGHS4,2,0,Orange,,,2
2,20931,2,2,3,0,9,31,AGHS4,2,0,Orange,,,2
2,20932,2,2,3,1,9,32,AGHS4,2,0,Orange,,,2
2,20933,2,2,3,1,9,33,AGHS2,5,0,Yellow,,,2
2,20934,2,2,3,0,9,34,AGHS2,5,0,Yellow,,,1
2,20935,2,2,3,0,9,35,AGHS2,5,0,Yellow,,,1
2,20936,2,2,3,0,9,36,AGHS2,5,0,Yellow,,,1
2,20937,2,2,3,0,9,37,AGHS2,5,0,Yellow,,,2
2,20938,2,2,3,0,9,38,AGHS2,5,0,Yellow,,,1
2,20939,2,2,3,0,9,39,AGHS2,5,0,Yellow,,,2
2,20940,2,2,3,1,9,40,AGHS2,5,0,Yellow,,,2
2,21001,2,2,3,1,10,1,AGHS1,6,2,Pink,,,2
2,21002,2,2,3,0,10,2,AGHS1,6,2,Pink,,,2
2,21003,2,2,3,0,10,3,AGHS1,6,2,Pink,,,1
2,21004,2,2,3,0,10,4,AGHS1,6,2,Pink,,,2
2,21005,2,2,3,0,10,5,AGHS1,6,2,Pink,,,2
2,21006,2,2,3,0,10,6,AGHS1,6,2,Pink,,,2
2,21007,2,2,3,0,10,7,AGHS1,6,2,Pink,,,9
2,21008,2,2,3,1,10,8,AGHS1,6,2,Pink,,,2
2,21009,2,2,3,1,10,9,AGHS2,5,2,Yellow,,,2
2,21010,2,2,3,0,10,10,AGHS2,5,2,Yellow,,,1
2,21011,2,2,3,0,10,11,AGHS2,5,2,Yellow,,,1
2,21012,2,2,3,0,10,12,AGHS2,5,2,Yellow,,,2
2,21013,2,2,3,0,10,13,AGHS2,5,2,Yellow,,,2
2,21014,2,2,3,0,10,14,AGHS2,5,2,Yellow,,,2
2,21015,2,2,3,0,10,15,AGHS2,5,2,Yellow,,,2
2,21016,2,2,3,1,10,16,AGHS2,5,2,Yellow,,,1
2,21017,2,2,3,1,10,17,AGHS3,1,2,Blue,,,2
2,21018,2,2,3,0,10,18,AGHS3,1,2,Blue,,,1
2,21019,2,2,3,0,10,19,AGHS3,1,2,Blue,,,1
2,21020,2,2,3,0,10,20,AGHS3,1,2,Blue,,,1
2,21021,2,2,3,0,10,21,AGHS3,1,2,Blue,,,1
2,21022,2,2,3,0,10,22,AGHS3,1,2,Blue,,,1
2,21023,2,2,3,0,10,23,AGHS3,1,2,Blue,,,2
2,21024,2,2,3,1,10,24,AGHS3,1,2,Blue,,,2
2,21025,2,2,3,1,10,25,AGHS8,7,2,White,,,2
2,21026,2,2,3,0,10,26,AGHS8,7,2,White,,,2
2,21027,2,2,3,0,10,27,AGHS8,7,2,White,,,2
2,21028,2,2,3,0,10,28,AGHS8,7,2,White,,,2
2,21029,2,2,3,0,10,29,AGHS8,7,2,White,,,2
2,21030,2,2,3,0,10,30,AGHS8,7,2,White,,,9
2,21031,2,2,3,0,10,31,AGHS8,7,2,White,,,2
2,21032,2,2,3,1,10,32,AGHS8,7,2,White,,,2
2,21033,2,2,3,1,10,33,AGHS4,2,2,Orange,,,2
2,21034,2,2,3,0,10,34,AGHS4,2,2,Orange,,,9
2,21035,2,2,3,0,10,35,AGHS4,2,2,Orange,,,9
2,21036,2,2,3,0,10,36,AGHS4,2,2,Orange,,,2
2,21037,2,2,3,0,10,37,AGHS4,2,2,Orange,,,1
2,21038,2,2,3,0,10,38,AGHS4,2,2,Orange,,,1
2,21039,2,2,3,0,10,39,AGHS4,2,2,Orange,,,2
2,21040,2,2,3,1,10,40,AGHS4,2,2,Orange,,,2
2,21101,2,2,3,1,11,1,AGHS3,1,2,Blue,,,2
2,21102,2,2,3,0,11,2,AGHS3,1,2,Blue,,,1
2,21103,2,2,3,0,11,3,AGHS3,1,2,Blue,,,1
2,21104,2,2,3,0,11,4,AGHS3,1,2,Blue,,,1
2,21105,2,2,3,0,11,5,AGHS3,1,2,Blue,,,2
2,21106,2,2,3,0,11,6,AGHS3,1,2,Blue,,,2
2,21107,2,2,3,0,11,7,AGHS3,1,2,Blue,,,1
2,21108,2,2,3,1,11,8,AGHS3,1,2,Blue,,,1
2,21109,2,2,3,1,11,9,AGHS8,7,2,White,,,2
2,21110,2,2,3,0,11,10,AGHS8,7,2,White,,,2
2,21111,2,2,3,0,11,11,AGHS8,7,2,White,,,2
2,21112,2,2,3,0,11,12,AGHS8,7,2,White,,,9
2,21113,2,2,3,0,11,13,AGHS8,7,2,White,,,2
2,21114,2,2,3,0,11,14,AGHS8,7,2,White,,,2
2,21115,2,2,3,0,11,15,AGHS8,7,2,White,,,2
2,21116,2,2,3,1,11,16,AGHS8,7,2,White,,,2
2,21117,2,2,3,1,11,17,AGHS4,2,2,Orange,,,2
2,21118,2,2,3,0,11,18,AGHS4,2,2,Orange,,,9
2,21119,2,2,3,0,11,19,AGHS4,2,2,Orange,,,2
2,21120,2,2,3,0,11,20,AGHS4,2,2,Orange,,,2
2,21121,2,2,3,0,11,21,AGHS4,2,2,Orange,,,1
2,21122,2,2,3,0,11,22,AGHS4,2,2,Orange,,,2
2,21123,2,2,3,0,11,23,AGHS4,2,2,Orange,,,2
2,21124,2,2,3,1,11,24,AGHS4,2,2,Orange,,,2
2,21125,2,2,3,1,11,25,AGHS1,6,2,Pink,,,2
2,21126,2,2,3,0,11,26,AGHS1,6,2,Pink,,,1
2,21127,2,2,3,0,11,27,AGHS1,6,2,Pink,,,2
2,21128,2,2,3,0,11,28,AGHS1,6,2,Pink,,,1
2,21129,2,2,3,0,11,29,AGHS1,6,2,Pink,,,2
2,21130,2,2,3,0,11,30,AGHS1,6,2,Pink,,,2
2,21131,2,2,3,0,11,31,AGHS1,6,2,Pink,,,2
2,21132,2,2,3,1,11,32,AGHS1,6,2,Pink,,,2
2,21133,2,2,3,1,11,33,AGHS2,5,2,Yellow,,,9
2,21134,2,2,3,0,11,34,AGHS2,5,2,Yellow,,,9
2,21135,2,2,3,0,11,35,AGHS2,5,2,Yellow,,,2
2,21136,2,2,3,0,11,36,AGHS2,5,2,Yellow,,,2
2,21137,2,2,3,0,11,37,AGHS2,5,2,Yellow,,,1
2,21138,2,2,3,0,11,38,AGHS2,5,2,Yellow,,,2
2,21139,2,2,3,0,11,39,AGHS2,5,2,Yellow,,,2
2,21140,2,2,3,1,11,40,AGHS2,5,2,Yellow,,,2
2,21201,2,2,3,1,12,1,AGHS8,7,3,White,,,2
2,21202,2,2,3,0,12,2,AGHS8,7,3,White,,,2
2,21203,2,2,3,0,12,3,AGHS8,7,3,White,,,3
2,21204,2,2,3,0,12,4,AGHS8,7,3,White,,,1
2,21205,2,2,3,0,12,5,AGHS8,7,3,White,,,2
2,21206,2,2,3,0,12,6,AGHS8,7,3,White,,,1
2,21207,2,2,3,0,12,7,AGHS8,7,3,White,,,1
2,21208,2,2,3,1,12,8,AGHS8,7,3,White,,,2
2,21209,2,2,3,1,12,9,AGHS4,2,3,Orange,,,2
2,21210,2,2,3,0,12,10,AGHS4,2,3,Orange,,,2
2,21211,2,2,3,0,12,11,AGHS4,2,3,Orange,,,1
2,21212,2,2,3,0,12,12,AGHS4,2,3,Orange,,,1
2,21213,2,2,3,0,12,13,AGHS4,2,3,Orange,,,1
2,21214,2,2,3,0,12,14,AGHS4,2,3,Orange,,,1
2,21215,2,2,3,0,12,15,AGHS4,2,3,Orange,,,2
2,21216,2,2,3,1,12,16,AGHS4,2,3,Orange,,,2
2,21217,2,2,3,1,12,17,AGHS2,5,3,Yellow,,,2
2,21218,2,2,3,0,12,18,AGHS2,5,3,Yellow,,,2
2,21219,2,2,3,0,12,19,AGHS2,5,3,Yellow,,,2
2,21220,2,2,3,0,12,20,AGHS2,5,3,Yellow,,,2
2,21221,2,2,3,0,12,21,AGHS2,5,3,Yellow,,,2
2,21222,2,2,3,0,12,22,AGHS2,5,3,Yellow,,,2
2,21223,2,2,3,0,12,23,AGHS2,5,3,Yellow,,,2
2,21224,2,2,3,1,12,24,AGHS2,5,3,Yellow,,,2
2,21225,2,2,3,1,12,25,AGHS3,1,3,Blue,,,2
2,21226,2,2,3,0,12,26,AGHS3,1,3,Blue,,,2
2,21227,2,2,3,0,12,27,AGHS3,1,3,Blue,,,2
2,21228,2,2,3,0,12,28,AGHS3,1,3,Blue,,,2
2,21229,2,2,3,0,12,29,AGHS3,1,3,Blue,,,1
2,21230,2,2,3,0,12,30,AGHS3,1,3,Blue,,,1
2,21231,2,2,3,0,12,31,AGHS3,1,3,Blue,,,2
2,21232,2,2,3,1,12,32,AGHS3,1,3,Blue,,,2
2,21233,2,2,3,1,12,33,AGHS1,6,3,Pink,,,2
2,21234,2,2,3,0,12,34,AGHS1,6,3,Pink,,,2
2,21235,2,2,3,0,12,35,AGHS1,6,3,Pink,,,2
2,21236,2,2,3,0,12,36,AGHS1,6,3,Pink,,,2
2,21237,2,2,3,0,12,37,AGHS1,6,3,Pink,,,9
2,21238,2,2,3,0,12,38,AGHS1,6,3,Pink,,,1
2,21239,2,2,3,0,12,39,AGHS1,6,3,Pink,,,2
2,21240,2,2,3,1,12,40,AGHS1,6,3,Pink,,,1
